beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score
"Lindum Pale","Milestone Brewery","Pale Ale - English",6,0,,,,,,,,2.5,"2015-12-03 23:20:14",https://untappd.com/c/251647504,https://untappd.com/beer/1371478,https://untappd.com/brewery/4173,England,"Newark on Trent",Nottinghamshire,,,,251647504,1371478,4173,,3.37,3.58
"Thomas Hardy's Ale (1993)","Eldridge Pope & Co ","Old Ale",0,0,"Got my hands on a 93 vintage.",,,,,,,3.75,"2015-12-04 22:52:36",https://untappd.com/c/251978951,https://untappd.com/beer/22326,https://untappd.com/brewery/6314,England,Dorchester,Dorset,,,,251978951,22326,6314,,4.31,3.99
"Crafty Farmer","Lincolnshire Craft Beers","English Bitter",4.4,0,"The third 20th anniversary ale from Tom woods. Nutty, sweet, well balanced and an excellent bitter finish.",,,,,,,3.5,"2015-12-05 18:31:50",https://untappd.com/c/252354607,https://untappd.com/beer/1123168,https://untappd.com/brewery/58642,England,Barnetby,"DN38 6AA",,,,252354607,1123168,58642,,3.29,3.56
Citra,"Oakham Ales","Golden Ale",4.2,0,,,,,,,,2.75,"2015-12-08 23:01:02",https://untappd.com/c/253463432,https://untappd.com/beer/14646,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,253463432,14646,931,,3.67,3.67
Atlantic,"Sharp's Brewery","Pale Ale - English",4.2,26,,"Tower Bar",Lincoln,Lincolnshire,"United Kingdom",53.227,-0.544297,3.25,"2015-12-08 23:01:33",https://untappd.com/c/253463665,https://untappd.com/beer/704689,https://untappd.com/brewery/1994,England,Rock,Cornwall,,,,253463665,704689,1994,,3.43,3.44
"Guinness Foreign Extra Stout",Guinness,"Stout - Foreign / Export",7.5,47,,,,,,,,2.75,"2015-12-10 09:45:08",https://untappd.com/c/253830861,https://untappd.com/beer/1199,https://untappd.com/brewery/49,Ireland,"St. James's Gate",Dublin,,,,253830861,1199,49,,3.68,3.68
"Lincoln Gold","Lincolnshire Craft Beers","Golden Ale",4,0,,,,,,,,4,"2015-12-11 00:02:50",https://untappd.com/c/253952180,https://untappd.com/beer/338743,https://untappd.com/brewery/58642,England,Barnetby,"DN38 6AA",,,,253952180,338743,58642,,3.34,3.42
"Triple Chocoholic","Saltaire Brewery","Stout - Other",4.8,0,,,,,,,,3.25,"2015-12-13 12:59:35",https://untappd.com/c/255149062,https://untappd.com/beer/35055,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,255149062,35055,4276,,3.82,3.82
"Amber Bitter","Banks's Beer","English Bitter",3.8,0,,,,,,,,2,"2015-12-13 13:00:10",https://untappd.com/c/255149076,https://untappd.com/beer/21345,https://untappd.com/brewery/11798,England,Wolverhampton,"West Midlands Combined Authority",,,,255149076,21345,11798,,3.14,3.15
"Samuel Adams Boston Lager","Boston Beer Company","Lager - Vienna",5,30,,,,,,,,2.75,"2015-12-17 19:24:35",https://untappd.com/c/256161824,https://untappd.com/beer/3914,https://untappd.com/brewery/157,"United States",Boston,MA,,,,256161824,3914,157,,3.42,3.42
"Best Bitter","Black Sheep","English Bitter",3.8,30,,"The Mailbox",Lincoln,Lincolnshire,"United Kingdom",53.2294,-0.541535,3,"2015-12-17 19:30:22",https://untappd.com/c/256163081,https://untappd.com/beer/7309,https://untappd.com/brewery/134,England,Masham,"North Yorkshire",,,,256163081,7309,134,,3.33,3.34
"Bombardier Amber Beer (Glorious English Ale)","Eagle Brewery (formerly Charles Wells)","English Bitter",4.1,35,,"The William Foster",Lincoln,Lincolnshire,"United Kingdom",53.2292,-0.541623,2.5,"2015-12-17 20:02:03",https://untappd.com/c/256169905,https://untappd.com/beer/5101,https://untappd.com/brewery/1348,England,Bedford,Bedfordshire,,,,256169905,5101,1348,,3.44,3.44
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,"The Square Sail (Wetherspoon)",Lincoln,Lincolnshire,"United Kingdom",53.2284,-0.544106,3,"2015-12-17 21:27:30",https://untappd.com/c/256191575,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,256191575,6976,241,,3.64,3.64
"Amber Bitter","Banks's Beer","English Bitter",3.8,0,,,,,,,,2,"2015-12-18 18:40:46",https://untappd.com/c/256454501,https://untappd.com/beer/21345,https://untappd.com/brewery/11798,England,Wolverhampton,"West Midlands Combined Authority",,,,256454501,21345,11798,,3.14,3.15
Tiger,"Heineken Asia Pacific","Lager - Pale",5,18,,,,,,,,2.75,"2015-12-18 18:40:54",https://untappd.com/c/256454541,https://untappd.com/beer/7747,https://untappd.com/brewery/3097,Singapore,,,,,,256454541,7747,3097,,2.93,2.93
Loco,"Brass Castle Brewery","English Bitter",3.6,0,"Rather surprisingly good","Thor's Tipi",York,"North Yorkshire","United Kingdom",53.9587,-1.08028,3.25,"2015-12-22 19:40:20",https://untappd.com/c/258078925,https://untappd.com/beer/489113,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,258078925,489113,16019,,3.3,3.49
"Helles Lager","Brass Castle Brewery","Lager - Helles",4.4,0,"Not the greatest example of the style","Thor's Tipi",York,"North Yorkshire","United Kingdom",53.9587,-1.08028,2.75,"2015-12-22 19:42:13",https://untappd.com/c/258079323,https://untappd.com/beer/840881,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,258079323,840881,16019,,3.31,3.4
"Northern Blonde","Brass Castle Brewery","Blonde Ale",3.9,17,"End of keg. Sovereign is probably my most despised hop","Thor's Tipi",York,"North Yorkshire","United Kingdom",53.9587,-1.08028,3,"2015-12-22 19:44:27",https://untappd.com/c/258079940,https://untappd.com/beer/952332,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,258079940,952332,16019,,3.43,3.47
Borderline,"Brass Castle Brewery","IPA - English",5.7,100,"Surprise of the night. Excellent ipa","Thor's Tipi",York,"North Yorkshire","United Kingdom",53.9587,-1.08028,3.5,"2015-12-22 21:10:10",https://untappd.com/c/258106008,https://untappd.com/beer/1316665,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,258106008,1316665,16019,,3.76,3.66
"Kolson Export","Kolson 1896","Lager - Euro",5,0,"Excellent example of the style. Euro lager done well.","Thor's Tipi",York,"North Yorkshire","United Kingdom",53.9587,-1.08028,3.25,"2015-12-22 21:12:01",https://untappd.com/c/258106474,https://untappd.com/beer/331374,https://untappd.com/brewery/58528,Denmark,,,,,,258106474,331374,58528,,2.88,3.38
"Wolf Rock","Sharp's Brewery","IPA - Red",4.8,35,"On keg",Oscar's,York,"North Yorkshire","United Kingdom",53.9604,-1.08196,3.5,"2015-12-22 21:13:14",https://untappd.com/c/258107016,https://untappd.com/beer/799468,https://untappd.com/brewery/1994,England,Rock,Cornwall,,,,258107016,799468,1994,,3.45,3.46
"Double Maxim","Maxim Brewery","Brown Ale - English",4.7,0,,,,,,,,2.75,"2015-12-24 12:59:17",https://untappd.com/c/258762692,https://untappd.com/beer/51874,https://untappd.com/brewery/28891,England,Houghton-Le-Spring,"County Durham",,,,258762692,51874,28891,,3.48,3.5
"Raspberry Blonde","Saltaire Brewery","Blonde Ale",4,0,,,,,,,,3,"2015-12-24 17:35:41",https://untappd.com/c/258811161,https://untappd.com/beer/53166,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,258811161,53166,4276,,3.51,3.52
"Raspberry Blonde","Saltaire Brewery","Blonde Ale",4,0,"Very good. Not a fruit beer. Its a blonde ale with a very strong aroma and taste of raspberry. Spicy with a subtle dry sour finish",,,,,,,3,"2015-12-24 18:51:11",https://untappd.com/c/258840910,https://untappd.com/beer/53166,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,258840910,53166,4276,,3.51,3.52
"Bad Kitty","Brass Castle Brewery","Porter - Other",5.5,0,,,,,,,,4.25,"2015-12-24 19:27:36",https://untappd.com/c/258857794,https://untappd.com/beer/78942,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,258857794,78942,16019,,3.9,3.89
"Mary Christmas","Ilkley Brewery Co.","Spiced / Herbed Beer",4.7,0,,,,,,,,2.75,"2015-12-24 19:28:09",https://untappd.com/c/258858274,https://untappd.com/beer/102085,https://untappd.com/brewery/6766,England,Ilkley,"West Yorkshire",,,,258858274,102085,6766,,3.35,3.38
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4.25,"2015-12-25 15:25:18",https://untappd.com/c/259276790,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,259276790,8676,2386,,3.56,3.56
"Strong Suffolk Dark Ale / Vintage Ale / Olde Suffolk English Ale","Greene King","Old Ale",6,0,"Notes of toffee, whisky from the oak. Lacks any real character or body.",,,,,,,2.25,"2015-12-25 15:29:18",https://untappd.com/c/259277616,https://untappd.com/beer/16482,https://untappd.com/brewery/612,England,"Bury St Edmunds",Suffolk,,,,259277616,16482,612,,3.6,3.6
"Treacle Stout","Ossett Brewery","Stout - Other",5,0,,,,,,,,3.25,"2015-12-25 20:44:45",https://untappd.com/c/259415251,https://untappd.com/beer/29120,https://untappd.com/brewery/3711,England,Ossett,"West Yorkshire",,,,259415251,29120,3711,,3.74,3.73
"Christmas Kitty","Brass Castle Brewery","Porter - Other",5.5,0,"The legend of a beer turned Christmasy. Good but as good as the original",,,,,,,3.5,"2015-12-25 22:29:42",https://untappd.com/c/259493462,https://untappd.com/beer/278285,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,259493462,278285,16019,,3.85,3.77
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4.25,"2015-12-26 13:50:59",https://untappd.com/c/259759016,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,259759016,8676,2386,,3.56,3.56
"Yorkshire Best Bitter","Marks & Spencer","English Bitter",4.3,0,,,,,,,,2.5,"2015-12-26 23:40:54",https://untappd.com/c/260058599,https://untappd.com/beer/61383,https://untappd.com/brewery/242395,England,"City of London",London,,,,260058599,61383,242395,,3.28,3.41
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.75,"2015-12-26 23:41:04",https://untappd.com/c/260059094,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,260059094,6976,241,,3.64,3.64
"Santa Paws Scotch Ale",BrewDog,"Scottish Ale",4.5,35,"Top notch. Chocolate, coffee notes, roasted notes. Dark fruits. Excellent finish with figgy notes",,,,,,,4,"2015-12-27 18:47:20",https://untappd.com/c/260421848,https://untappd.com/beer/491728,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,260421848,491728,241,,3.27,3.27
"Samuel Adams Boston Lager","Boston Beer Company","Lager - Vienna",5,30,,,,,,,,2.75,"2015-12-27 19:50:56",https://untappd.com/c/260456484,https://untappd.com/beer/3914,https://untappd.com/brewery/157,"United States",Boston,MA,,,,260456484,3914,157,,3.42,3.42
"Santa Paws Scotch Ale",BrewDog,"Scottish Ale",4.5,35,,,,,,,,4,"2015-12-27 21:26:13",https://untappd.com/c/260513657,https://untappd.com/beer/491728,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,260513657,491728,241,,3.27,3.27
"Mi Usual","Five Towns Brewery","Pale Ale - English",3.7,0,,,,,,,,3.25,"2015-12-29 11:17:12",https://untappd.com/c/261099419,https://untappd.com/beer/1079060,https://untappd.com/brewery/8911,England,Wakefield,"West Yorkshire",,,,261099419,1079060,8911,,3.41,3.56
"JDW Stone Amber Ale","J D Wetherspoon","Red Ale - American Amber / Red",4.5,0,,"The Glass Blower  (Wetherspoon)",Castleford,,"United Kingdom",53.727,-1.35381,3,"2015-12-29 14:14:20",https://untappd.com/c/261107187,https://untappd.com/beer/1360783,https://untappd.com/brewery/349614,England,Watford,"WD24 4QL",,,,261107187,1360783,349614,,3.37,3.46
"Crafty Farmer","Lincolnshire Craft Beers","English Bitter",4.4,0,,,,,,,,3.5,"2015-12-31 00:05:42",https://untappd.com/c/261673239,https://untappd.com/beer/1123168,https://untappd.com/brewery/58642,England,Barnetby,"DN38 6AA",,,,261673239,1123168,58642,,3.29,3.56
"St Edmund's Golden Beer","Greene King","Golden Ale",4.2,0,,,,,,,,2,"2016-01-03 21:57:04",https://untappd.com/c/263698466,https://untappd.com/beer/1707,https://untappd.com/brewery/612,England,"Bury St Edmunds",Suffolk,,,,263698466,1707,612,,3.18,3.19
"Belgian White","Blue Moon Brewing Company",Witbier,5.4,9,,,,,,,,3.25,"2016-01-05 23:27:26",https://untappd.com/c/264108635,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,"United States",Denver,CO,,,,264108635,3839,127804,,3.49,3.49
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,"The Rogue Saint",Lincoln,Lincolnshire,"United Kingdom",53.2297,-0.541915,3.5,"2016-01-05 23:39:50",https://untappd.com/c/264112192,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,264112192,7705,2047,,3.67,3.67
Atlantic,"Sharp's Brewery","Pale Ale - English",4.2,26,,,,,,,,3.25,"2016-01-09 10:33:47",https://untappd.com/c/265078949,https://untappd.com/beer/704689,https://untappd.com/brewery/1994,England,Rock,Cornwall,,,,265078949,704689,1994,,3.43,3.44
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4.25,"2016-01-09 10:34:20",https://untappd.com/c/265078962,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,265078962,8676,2386,,3.56,3.56
Noble,"Greene King","Lager - Euro",5,0,,,,,,,,2.5,"2016-01-09 10:34:47",https://untappd.com/c/265078980,https://untappd.com/beer/237537,https://untappd.com/brewery/612,England,"Bury St Edmunds",Suffolk,,,,265078980,237537,612,,3.19,3.21
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,3.75,"2016-01-10 11:41:28",https://untappd.com/c/265659579,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,265659579,8676,2386,,3.56,3.56
"Mad Goose","Purity Brewing Co. (England)","Pale Ale - English",4.2,48,,,,,,,,2.75,"2016-01-14 16:37:15",https://untappd.com/c/266548973,https://untappd.com/beer/6444,https://untappd.com/brewery/1536,England,Alcester,Warwickshire,,,,266548973,6444,1536,,3.49,3.49
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.5,"2016-01-15 08:25:32",https://untappd.com/c/266784733,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,266784733,5702,241,,3.78,3.78
"Proper Job","St Austell Brewery","IPA - English",4.5,0,,,,,,,,3.5,"2016-01-17 17:22:34",https://untappd.com/c/267934329,https://untappd.com/beer/5513,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,267934329,5513,1186,,3.49,3.5
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4.25,"2016-01-17 17:23:18",https://untappd.com/c/267934395,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,267934395,8676,2386,,3.56,3.56
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4.25,"2016-01-19 13:16:42",https://untappd.com/c/268493515,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,268493515,8676,2386,,3.56,3.56
"Guinness Foreign Extra Stout",Guinness,"Stout - Foreign / Export",7.5,47,,,,,,,,2.75,"2016-01-19 23:31:45",https://untappd.com/c/268562493,https://untappd.com/beer/1199,https://untappd.com/brewery/49,Ireland,"St. James's Gate",Dublin,,,,268562493,1199,49,,3.68,3.68
"Brooklyn East IPA","Brooklyn Brewery","IPA - English",6.9,47,,,,,,,,3.25,"2016-01-20 22:45:17",https://untappd.com/c/268744147,https://untappd.com/beer/1826,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,268744147,1826,259,,3.53,3.53
"Insulated Dark Lager","Brooklyn Brewery","Lager - Dark",5.6,0,,"The Rogue Saint",Lincoln,Lincolnshire,"United Kingdom",53.2297,-0.541915,3.75,"2016-01-20 22:45:25",https://untappd.com/c/268744020,https://untappd.com/beer/1199375,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,268744020,1199375,259,,3.53,3.53
"Dead Guy Ale","Rogue Ales","Bock - Maibock / Heller (Helles) / Lentebock",6.8,40,,,,,,,,2.5,"2016-01-20 22:53:33",https://untappd.com/c/268746410,https://untappd.com/beer/4172,https://untappd.com/brewery/4565,"United States",Newport,OR,,,,268746410,4172,4565,,3.72,3.72
"Lincoln Gold","Lincolnshire Craft Beers","Golden Ale",4,0,,,,,,,,4,"2016-01-21 12:54:09",https://untappd.com/c/268892574,https://untappd.com/beer/338743,https://untappd.com/brewery/58642,England,Barnetby,"DN38 6AA",,,,268892574,338743,58642,,3.34,3.42
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2016-01-21 19:31:40",https://untappd.com/c/268923531,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,268923531,6976,241,,3.64,3.64
"Candy Kaiser",BrewDog,Altbier,5.2,45,,"The Swan - Students' Union Bar",Lincoln,Lincolnshire,"United Kingdom",53.2291,-0.54836,2.5,"2016-01-21 20:11:04",https://untappd.com/c/268930918,https://untappd.com/beer/1237940,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,268930918,1237940,241,,3.35,3.36
"Candy Kaiser",BrewDog,Altbier,5.2,45,,,,,,,,2.5,"2016-01-22 19:50:55",https://untappd.com/c/269223224,https://untappd.com/beer/1237940,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,269223224,1237940,241,,3.35,3.36
"Proper Job","St Austell Brewery","IPA - English",4.5,0,"Slowly becoming a favourite",,,,,,,3.5,"2016-01-25 11:54:43",https://untappd.com/c/270573749,https://untappd.com/beer/5513,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,270573749,5513,1186,,3.49,3.5
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2016-01-25 11:54:59",https://untappd.com/c/270573761,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,270573761,8676,2386,,3.56,3.56
"Candy Kaiser",BrewDog,Altbier,5.2,45,,,,,,,,2.5,"2016-02-01 23:11:43",https://untappd.com/c/272998913,https://untappd.com/beer/1237940,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,272998913,1237940,241,,3.35,3.36
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2016-02-01 23:12:48",https://untappd.com/c/272999013,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,272999013,6976,241,,3.64,3.64
"Modelo Especial","Grupo Modelo","Lager - North American Adjunct",4.5,18,,"The Swan - Students' Union Bar",Lincoln,Lincolnshire,"United Kingdom",53.2291,-0.54836,2.5,"2016-02-01 23:14:25",https://untappd.com/c/272999469,https://untappd.com/beer/6277,https://untappd.com/brewery/618,Mexico,"Mexico City","Distrito Federal",,,,272999469,6277,618,,3.06,3.07
1845,"Fuller, Smith & Turner ","Strong Ale - English",6.3,0,,,,,,,,3.5,"2016-02-05 22:41:27",https://untappd.com/c/273950085,https://untappd.com/beer/19611,https://untappd.com/brewery/3296,England,London,"Greater London",,,,273950085,19611,3296,,3.64,3.64
Blonde,"Saltaire Brewery","Blonde Ale",4,0,,,,,,,,4,"2016-02-06 20:20:13",https://untappd.com/c/274447127,https://untappd.com/beer/35225,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,274447127,35225,4276,,3.49,3.49
"Monty Python's Holy Grail Ale","Black Sheep","Golden Ale",4,0,,,,,,,,3.75,"2016-02-06 20:20:27",https://untappd.com/c/274447371,https://untappd.com/beer/5930,https://untappd.com/brewery/134,England,Masham,"North Yorkshire",,,,274447371,5930,134,,3.3,3.31
"London Pride","Fuller, Smith & Turner ","English Bitter",4.1,0,,,,,,,,3.5,"2016-02-14 19:52:41",https://untappd.com/c/277593278,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,"Greater London",,,,277593278,2762,3296,,3.42,3.42
"London Pride","Fuller, Smith & Turner ","English Bitter",4.1,0,"One of those nights",,,,,,,3.5,"2016-02-15 02:20:55",https://untappd.com/c/277812927,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,"Greater London",,,,277812927,2762,3296,,3.42,3.42
